,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,yielding_pos_X,yielding_pos_Y,yielding_vel,yielding_acc,front_pos_X,front_pos_Y,front_vel,front_acc,front_gap
1915,4.0,382.0,456.0,1118848795200.0,63.922,636.64,6451512.222999999,1872912.7580000001,15.0,5.4,2.0,45.0,0.38,7.0,0.0,0.0,0.0,0.0,55.038999999999994,605.342,31.43,-1.9,52.863,665.938,34.07,-3.93,60.596000000000004
1916,4.0,383.0,456.0,1118848795300.0,63.853,641.143,6451515.623,1872909.81,15.0,5.4,2.0,45.02,0.15,7.0,0.0,0.0,0.0,0.0,54.925,608.457,31.37,0.84,52.826,669.319,33.82,-2.39,60.861999999999966
1917,4.0,384.0,456.0,1118848795400.0,63.783,645.66,6451519.022999999,1872906.8630000001,15.0,5.4,2.0,44.9,-2.04,7.0,0.0,0.0,0.0,0.0,54.857,611.5830000000001,31.53,2.78,52.806000000000004,672.66,33.82,2.38,61.076999999999884
1918,4.0,385.0,456.0,1118848795500.0,63.713,650.165,6451522.446,1872903.896,15.0,5.4,2.0,44.47,-6.12,7.0,0.0,0.0,0.0,0.0,54.89,614.741,31.87,4.0,52.768,676.041,34.07,3.93,61.30000000000007
1919,4.0,386.0,456.0,1118848795600.0,63.685,654.6030000000001,6451525.784,1872900.948,15.0,5.4,2.0,43.74,-9.15,6.0,0.0,0.0,0.0,0.0,54.92100000000001,617.937,32.38,5.88,52.762,679.4889999999999,34.23,0.15,61.55199999999991
1920,4.0,387.0,456.0,1118848795700.0,63.61600000000001,658.944,6451529.052,1872898.118,15.0,5.4,2.0,42.68,-11.2,6.0,0.0,0.0,0.0,0.0,54.875,621.19,33.07,8.06,52.756,682.95,34.0,-5.24,61.75999999999999
1921,4.0,388.0,456.0,1118848795800.0,63.512,663.14,6451532.247,1872895.4,15.0,5.4,2.0,41.63,-9.48,6.0,0.0,0.0,0.0,0.0,54.833999999999996,624.535,33.85,8.18,52.735,686.347,33.36,-8.31,61.81200000000001
1922,4.0,389.0,456.0,1118848795900.0,63.409,667.183,6451535.441000001,1872892.6819999998,15.0,5.4,2.0,41.44,2.49,6.0,0.0,0.0,0.0,0.0,54.81,627.9780000000001,34.51,5.48,52.717,689.645,32.52,-8.69,61.666999999999916
1923,4.0,390.0,456.0,1118848796000.0,63.372,671.297,6451538.709,1872889.8530000001,15.0,5.4,2.0,42.18,11.2,6.0,0.0,0.0,0.0,0.0,54.755,631.48,34.89,1.92,52.695,692.85,31.67,-8.25,61.370000000000005
1924,4.0,391.0,456.0,1118848796100.0,63.385,675.58,6451542.047,1872886.905,15.0,5.4,2.0,43.44,11.2,6.0,0.0,0.0,0.0,0.0,54.701,634.994,35.0,-0.21,52.675,695.967,30.92,-6.93,60.972999999999956
1925,4.0,392.0,456.0,1118848796200.0,63.357,680.003,6451545.47,1872883.938,15.0,5.4,2.0,44.58,6.96,6.0,0.0,0.0,0.0,0.0,54.617,638.494,34.99,-0.18,52.638999999999996,699.007,30.37,-4.33,60.51299999999992
1926,4.0,393.0,456.0,1118848796300.0,63.321999999999996,684.556,6451548.877,1872880.993,15.0,5.4,2.0,44.98,-0.71,6.0,0.0,0.0,0.0,0.0,54.601000000000006,641.989,34.99,0.3,52.621,702.005,30.07,-1.6,60.01599999999996
1927,4.0,394.0,456.0,1118848796400.0,63.3,689.056,6451552.272000001,1872878.042,15.0,5.4,2.0,44.89,-1.29,6.0,0.0,0.0,0.0,0.0,54.67,645.485,35.05,0.86,52.602,704.992,29.97,0.07,59.50699999999995
1928,4.0,395.0,456.0,1118848796500.0,63.305,693.5360000000001,6451555.636,1872875.082,15.0,5.4,2.0,44.78,-0.95,6.0,0.0,0.0,0.0,0.0,54.832,648.982,35.25,2.71,52.583,707.987,29.98,0.25,59.004999999999995
1929,4.0,396.0,456.0,1118848796600.0,63.321000000000005,698.0060000000001,6451558.982999999,1872872.122,15.0,5.4,2.0,44.72,-0.38,6.0,0.0,0.0,0.0,0.0,55.066,652.502,35.68,5.7,52.56399999999999,710.9889999999999,30.0,0.0,58.486999999999966
1930,4.0,397.0,456.0,1118848796700.0,63.326,702.472,6451562.334,1872869.1730000002,15.0,5.4,2.0,44.7,0.15,6.0,0.0,0.0,0.0,0.0,55.17100000000001,656.074,36.42,9.23,52.545,713.9889999999999,30.0,0.0,57.914999999999964
1931,4.0,398.0,456.0,1118848796800.0,63.303999999999995,706.942,6451565.708,1872866.24,15.0,5.4,2.0,44.72,0.29,6.0,0.0,0.0,0.0,0.0,55.215,659.779,37.15,6.74,52.526,716.9889999999999,30.0,0.0,57.20999999999992
1932,4.0,399.0,456.0,1118848796900.0,63.269,711.416,6451569.096,1872863.312,15.0,5.4,2.0,44.74,0.15,6.0,0.0,0.0,0.0,0.0,55.218,663.554,37.55,1.86,52.507,719.9889999999999,30.0,0.0,56.434999999999945
1933,4.0,400.0,456.0,1118848797000.0,63.24100000000001,715.8919999999999,6451572.477000001,1872860.381,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,55.184,667.313,37.95,3.26,52.488,722.9889999999999,30.0,0.0,55.67599999999993
1934,4.0,401.0,456.0,1118848797100.0,63.213,720.368,6451575.859,1872857.45,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,55.35,671.1030000000001,38.5,7.57,52.47,725.988,30.0,0.0,54.88499999999999
1935,4.0,402.0,456.0,1118848797200.0,63.185,724.842,6451579.24,1872854.519,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,55.644,674.972,39.19,9.22,52.451,728.988,30.0,0.0,54.016000000000076
1936,4.0,403.0,456.0,1118848797300.0,63.157,729.317,6451582.621,1872851.5880000002,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,56.088,678.966,39.86,4.12,52.431999999999995,731.99,29.98,-0.24,53.024
1937,4.0,404.0,456.0,1118848797400.0,63.129,733.7919999999999,6451586.003,1872848.656,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,56.592,683.0139999999999,40.09,-0.94,52.413000000000004,734.985,29.97,-0.06,51.97100000000012
1938,4.0,405.0,456.0,1118848797500.0,63.101000000000006,738.2669999999999,6451589.384,1872845.725,15.0,5.4,2.0,44.75,0.0,6.0,0.0,0.0,0.0,0.0,57.067,687.0139999999999,40.02,-0.39,52.394,737.972,30.07,1.6,50.958000000000084
1939,4.0,406.0,456.0,1118848797600.0,63.071999999999996,742.742,6451592.766,1872842.794,15.0,5.4,2.0,44.75,0.0,6.0,0.0,8.0,0.0,0.0,57.542,690.998,40.13,2.04,52.375,740.97,30.37,4.31,49.97199999999998
1940,4.0,407.0,456.0,1118848797700.0,63.044,747.217,6451596.147000001,1872839.8630000001,15.0,5.4,2.0,44.75,0.0,6.0,0.0,8.0,0.0,0.0,58.016999999999996,694.9939999999999,40.57,6.27,52.339,744.01,30.92,7.0,49.016000000000076
1941,4.0,408.0,456.0,1118848797800.0,63.016000000000005,751.692,6451599.528,1872836.9319999998,15.0,5.4,2.0,44.75,0.0,6.0,0.0,8.0,0.0,0.0,58.45,699.052,41.4,10.71,52.318999999999996,747.127,31.69,8.43,48.07499999999993
1942,4.0,409.0,456.0,1118848797900.0,62.986999999999995,756.1669999999999,6451602.91,1872834.001,15.0,5.4,2.0,44.75,0.0,6.0,0.0,8.0,0.0,0.0,58.902,703.247,42.53,11.2,52.29600000000001,750.347,32.43,7.02,47.10000000000002
1943,4.0,410.0,456.0,1118848798000.0,62.96,760.6419999999999,6451606.291,1872831.0690000001,15.0,5.4,2.0,44.75,0.0,6.0,0.0,8.0,0.0,0.0,52.551,645.002,35.75,0.0,52.295,753.654,32.86,2.39,108.65200000000004
1944,4.0,411.0,456.0,1118848798100.0,62.931000000000004,765.117,6451609.6729999995,1872828.138,15.0,5.4,2.0,44.75,-0.05,6.0,0.0,8.0,0.0,0.0,52.545,648.578,35.75,0.0,52.273999999999994,756.9860000000001,32.86,-2.73,108.40800000000013
1945,4.0,412.0,456.0,1118848798200.0,62.903,769.592,6451613.054,1872825.207,15.0,5.4,2.0,44.74,-0.08,6.0,0.0,8.0,0.0,0.0,52.538999999999994,652.153,35.75,0.0,52.266999999999996,760.268,32.62,-3.52,108.11500000000001
1946,4.0,413.0,456.0,1118848798300.0,62.873999999999995,774.063,6451616.436000001,1872822.2759999998,15.0,5.4,2.0,44.75,0.18,6.0,0.0,8.0,0.0,0.0,52.534,655.7280000000001,35.75,0.0,52.233000000000004,763.482,32.56,1.42,107.7539999999999
1947,4.0,414.0,456.0,1118848798400.0,62.847,778.534,6451619.812999999,1872819.3480000002,15.0,5.4,2.0,44.81,0.97,6.0,0.0,8.0,0.0,0.0,52.528,659.332,35.49,-4.17,52.174,766.704,32.97,7.42,107.37199999999996
1948,4.0,415.0,456.0,1118848798500.0,62.818999999999996,783.013,6451623.194,1872816.417,15.0,5.4,2.0,44.96,1.99,6.0,0.0,8.0,0.0,0.0,52.523999999999994,662.88,34.89,-7.82,52.15,770.0239999999999,33.74,9.13,107.14399999999989
1949,4.0,416.0,456.0,1118848798600.0,62.788999999999994,787.5160000000001,6451626.595,1872813.47,15.0,5.4,2.0,45.17,2.47,6.0,0.0,8.0,0.0,0.0,52.518,666.309,34.47,-3.76,52.17,773.462,34.47,6.14,107.15300000000002
1950,4.0,417.0,456.0,1118848798700.0,62.76,792.048,6451630.022000001,1872810.5,15.0,5.4,2.0,45.39,1.98,6.0,0.0,8.0,0.0,0.0,52.531000000000006,669.694,34.46,3.64,52.148,776.967,34.9,2.07,107.27300000000002
1951,4.0,418.0,456.0,1118848798800.0,62.731,796.6030000000001,6451633.467999999,1872807.514,15.0,5.4,2.0,45.53,0.97,6.0,0.0,8.0,0.0,0.0,52.126000000000005,796.4839999999999,35.03,-0.08,52.66,852.0189999999999,29.97,0.24,55.53499999999997
1952,4.0,419.0,456.0,1118848798900.0,62.701,801.1669999999999,6451636.918,1872804.525,15.0,5.4,2.0,45.6,0.18,6.0,0.0,8.0,0.0,0.0,52.103,799.9889999999999,35.02,-0.26,52.597,855.0169999999999,29.99,0.14,55.02800000000002
1953,4.0,420.0,456.0,1118848799000.0,62.67,805.7260000000001,6451640.365,1872801.54,15.0,5.4,2.0,45.64,0.45,6.0,0.0,8.0,0.0,0.0,52.082,803.487,35.0,0.0,52.533,858.0169999999999,29.99,0.0,54.52999999999997
1954,4.0,421.0,456.0,1118848799100.0,62.64,810.29,6451643.811000001,1872798.554,15.0,5.4,2.0,45.71,0.95,6.0,0.0,8.0,0.0,0.0,52.06,806.9839999999999,35.03,0.44,52.47,861.0169999999999,29.99,0.0,54.033000000000015
1955,4.0,422.0,456.0,1118848799200.0,62.611000000000004,814.867,6451647.257,1872795.5680000002,15.0,5.4,2.0,45.76,0.52,6.0,0.0,8.0,0.0,0.0,52.038000000000004,810.487,35.09,0.79,52.407,864.0160000000001,29.99,0.0,53.52900000000011
1956,4.0,423.0,456.0,1118848799300.0,62.577,819.452,6451650.703,1872792.582,15.0,5.4,2.0,45.77,-0.44,6.0,0.0,8.0,0.0,0.0,52.016000000000005,814.002,35.13,0.33,52.343,867.0169999999999,29.98,-0.27,53.014999999999986
1957,4.0,424.0,456.0,1118848799400.0,62.543,824.0319999999999,6451654.149,1872789.5969999998,15.0,5.4,2.0,45.7,-1.23,6.0,0.0,8.0,0.0,0.0,51.992,817.52,35.14,-0.25,52.28,870.012,29.96,-0.07,52.49199999999996
1958,4.0,425.0,456.0,1118848799500.0,62.513999999999996,828.597,6451657.595,1872786.6030000001,15.0,5.4,2.0,45.57,-1.27,6.0,0.0,8.0,0.0,0.0,51.964,821.0310000000001,35.15,0.0,52.217,872.9939999999999,30.09,2.08,51.96299999999985
1959,4.0,426.0,456.0,1118848799600.0,62.474,833.145,6451661.042,1872783.625,15.0,5.4,2.0,45.46,-0.97,6.0,0.0,8.0,0.0,0.0,51.938,824.538,35.21,1.22,52.153999999999996,875.987,30.53,6.29,51.448999999999955
1960,4.0,427.0,456.0,1118848799700.0,62.408,837.683,6451664.491,1872780.678,15.0,5.4,2.0,45.4,-0.47,6.0,0.0,8.0,0.0,0.0,51.924,828.06,35.34,1.78,52.048,879.0419999999999,31.36,10.64,50.98199999999997
1961,4.0,428.0,456.0,1118848799800.0,62.333,842.2139999999999,6451667.94,1872777.744,15.0,5.4,2.0,45.4,0.47,6.0,0.0,8.0,0.0,0.0,51.93,831.6080000000001,35.46,0.86,51.96,882.2260000000001,32.42,11.2,50.61800000000005
1962,4.0,429.0,456.0,1118848799900.0,62.266999999999996,846.752,6451671.3889999995,1872774.7980000002,15.0,5.4,2.0,45.46,0.97,6.0,0.0,8.0,0.0,0.0,51.935,835.166,35.5,-0.18,51.911,885.541,33.37,8.28,50.375
1963,4.0,430.0,456.0,1118848800000.0,62.227,851.304,6451674.836,1872771.8190000001,15.0,5.4,2.0,45.54,0.74,6.0,0.0,8.0,0.0,0.0,51.913999999999994,838.716,35.49,-0.28,51.825,888.951,33.98,3.69,50.235000000000014
1964,4.0,431.0,456.0,1118848800100.0,62.198,855.862,6451678.282000001,1872768.826,15.0,5.4,2.0,45.61,0.63,6.0,0.0,8.0,0.0,0.0,51.881,842.2589999999999,35.5,0.47,51.937,892.3919999999999,34.19,0.13,50.13300000000004
1965,4.0,432.0,456.0,1118848800200.0,62.163999999999994,860.435,6451681.727999999,1872765.84,15.0,5.4,2.0,45.61,-0.48,6.0,0.0,8.0,0.0,0.0,51.858999999999995,845.81,35.55,0.78,52.181000000000004,895.822,34.14,-1.28,50.01200000000006
1966,4.0,433.0,456.0,1118848800300.0,62.13,865.018,6451685.174,1872762.854,15.0,5.4,2.0,45.32,-4.37,6.0,0.0,8.0,0.0,0.0,51.869,849.3739999999999,35.58,-0.05,52.498999999999995,899.2260000000001,34.07,-0.58,49.8520000000002
1967,4.0,434.0,456.0,1118848800400.0,62.117,869.567,6451688.64,1872759.823,15.0,5.4,2.0,44.58,-10.3,6.0,0.0,8.0,0.0,0.0,51.886,852.94,35.51,-1.38,52.696000000000005,902.615,34.15,1.87,49.674999999999955
1968,4.0,435.0,456.0,1118848800500.0,62.098,873.9680000000001,6451691.976,1872756.914,15.0,5.4,2.0,43.43,-11.2,6.0,0.0,8.0,0.0,0.0,51.872,856.4889999999999,35.35,-1.99,52.746,906.0269999999999,34.4,3.6,49.53800000000001
1969,4.0,436.0,456.0,1118848800600.0,62.022,878.253,6451695.232000001,1872754.15,15.0,5.4,2.0,42.28,-10.48,6.0,0.0,8.0,0.0,0.0,51.823,860.015,35.16,-2.01,52.678000000000004,909.488,34.69,2.83,49.47300000000007
1970,4.0,437.0,456.0,1118848800700.0,61.876000000000005,882.3760000000001,6451698.387999999,1872751.5690000001,15.0,5.4,2.0,41.66,-2.33,6.0,0.0,8.0,0.0,0.0,51.748000000000005,863.5219999999999,34.92,-2.4,52.71,912.982,34.9,1.14,49.460000000000036
1971,4.0,438.0,456.0,1118848800800.0,61.735,886.492,6451701.552999999,1872748.9719999998,15.0,5.4,2.0,41.63,3.14,6.0,0.0,8.0,0.0,0.0,51.653999999999996,867.0110000000001,34.61,-3.72,52.718,916.4760000000001,35.08,1.66,49.46500000000003
1972,4.0,439.0,456.0,1118848800900.0,61.721000000000004,890.67,6451704.715,1872746.209,15.0,5.4,2.0,41.86,2.62,6.0,0.0,8.0,0.0,0.0,51.657,870.459,34.21,-4.54,52.726000000000006,919.993,35.22,1.77,49.534000000000106
1973,4.0,440.0,456.0,1118848801000.0,61.931000000000004,894.885,6451707.7870000005,1872743.227,15.0,5.4,2.0,42.02,0.05,6.0,0.0,8.0,0.0,0.0,51.677,873.847,33.88,-2.78,52.718999999999994,923.529,35.3,0.51,49.682000000000016
1974,4.0,441.0,456.0,1118848801100.0,62.103,899.081,6451710.796,1872740.352,15.0,5.4,2.0,42.16,1.49,6.0,0.0,8.0,0.0,0.0,51.708999999999996,877.194,33.82,1.25,52.744,927.065,35.39,0.16,49.871000000000095
1975,4.0,442.0,456.0,1118848801200.0,62.146,903.278,6451713.908,1872737.5569999998,15.0,5.4,2.0,42.52,5.83,6.0,0.0,8.0,0.0,0.0,51.676,880.559,34.08,4.64,52.769,930.6110000000001,35.39,-0.17,50.052000000000135
1976,4.0,443.0,456.0,1118848801300.0,62.174,907.554,6451717.068,1872734.739,15.0,5.4,2.0,43.05,6.16,6.0,0.0,8.0,0.0,0.0,51.626999999999995,883.985,34.53,5.02,52.815,934.1489999999999,35.28,-0.77,50.163999999999874
1977,4.0,444.0,456.0,1118848801400.0,62.153,911.921,6451720.406,1872731.831,15.0,5.4,2.0,43.35,0.83,6.0,0.0,8.0,0.0,0.0,51.586999999999996,887.4760000000001,34.92,2.93,52.82899999999999,937.68,35.19,-1.87,50.20399999999984
1978,4.0,445.0,456.0,1118848801500.0,62.199,916.293,6451723.677999999,1872728.892,15.0,5.4,2.0,43.25,-3.98,6.0,0.0,8.0,0.0,0.0,51.648,891.002,35.09,0.27,52.857,941.183,35.15,-0.09,50.18100000000004
1979,4.0,446.0,456.0,1118848801600.0,62.192,920.597,6451726.905,1872726.062,15.0,5.4,2.0,42.98,-2.97,6.0,0.0,8.0,0.0,0.0,51.625,894.523,35.04,-1.4,52.885,944.666,35.35,4.47,50.14300000000003
1980,4.0,447.0,456.0,1118848801700.0,62.202,924.8510000000001,6451730.049,1872723.283,15.0,5.4,2.0,42.89,1.47,6.0,0.0,8.0,0.0,0.0,51.455,898.0239999999999,34.89,-1.89,52.898999999999994,948.204,35.9,7.1,50.180000000000064
1981,4.0,448.0,456.0,1118848801800.0,62.213,929.1339999999999,6451733.272999999,1872720.4330000002,15.0,5.4,2.0,43.05,2.97,6.0,0.0,8.0,0.0,0.0,51.144,901.5060000000001,34.67,-2.3,52.928999999999995,951.832,36.56,6.59,50.32599999999991
1982,4.0,449.0,456.0,1118848801900.0,62.223,933.5,6451736.532000001,1872717.553,15.0,5.4,2.0,42.91,-4.2,6.0,0.0,8.0,0.0,0.0,50.858000000000004,904.972,34.34,-3.92,52.976000000000006,955.5360000000001,37.08,4.17,50.56400000000008
1983,4.0,450.0,456.0,1118848802000.0,62.248999999999995,937.813,6451739.792,1872714.65,15.0,5.4,2.0,42.18,-11.04,6.0,0.0,8.0,0.0,0.0,50.733999999999995,908.4069999999999,33.77,-7.16,53.007,959.273,37.48,3.13,50.8660000000001
1984,4.0,451.0,456.0,1118848802100.0,62.266000000000005,941.951,6451742.991,1872711.813,15.0,5.4,2.0,41.52,-6.15,6.0,0.0,8.0,0.0,0.0,50.7,911.758,33.02,-8.57,53.038000000000004,963.03,37.9,4.51,51.271999999999935
1985,4.0,452.0,456.0,1118848802200.0,62.214,945.997,6451746.127,1872709.1469999999,15.0,5.4,2.0,41.56,6.37,6.0,0.0,8.0,0.0,0.0,50.677,914.997,32.4,-5.02,53.04,966.829,38.42,6.48,51.831999999999994
1986,4.0,453.0,456.0,1118848802300.0,62.03,950.166,6451749.444,1872706.507,15.0,5.4,2.0,42.51,11.2,6.0,0.0,8.0,0.0,0.0,50.684,918.18,32.15,0.1,53.102,970.703,39.03,6.28,52.523000000000025
1987,4.0,454.0,456.0,1118848802400.0,61.823,954.4730000000001,6451752.869,1872703.805,15.0,5.4,2.0,43.86,11.2,6.0,0.0,8.0,0.0,0.0,50.692,921.385,32.12,1.05,53.316,974.659,39.48,2.98,53.274
1988,4.0,455.0,456.0,1118848802500.0,61.614,958.975,6451756.409,1872701.004,15.0,5.4,2.0,44.62,2.58,6.0,0.0,8.0,0.0,0.0,50.7,924.623,32.02,-2.69,53.693999999999996,978.6439999999999,39.61,-0.45,54.020999999999844
1989,4.0,456.0,456.0,1118848802600.0,61.36,963.498,6451760.028,1872698.195,15.0,5.4,2.0,44.54,-4.66,6.0,0.0,8.0,0.0,0.0,50.725,927.8330000000001,31.67,-5.5,54.175,982.6089999999999,39.56,-1.25,54.77599999999984
1990,4.0,457.0,456.0,1118848802700.0,61.068999999999996,967.951,6451763.565,1872695.506,15.0,5.4,2.0,44.01,-7.36,6.0,0.0,8.0,0.0,0.0,50.715,930.9580000000001,31.29,-2.89,54.701,986.549,39.57,0.78,55.590999999999894
1991,4.0,458.0,456.0,1118848802800.0,60.778999999999996,972.301,6451767.024,1872692.8830000001,15.0,5.4,2.0,43.42,-4.87,6.0,0.0,8.0,0.0,0.0,50.723,934.054,31.12,0.07,55.218,990.495,39.72,2.81,56.44100000000003
1992,4.0,459.0,456.0,1118848802900.0,60.522,976.595,6451770.4229999995,1872690.269,15.0,5.4,2.0,43.09,-1.42,6.0,0.0,8.0,0.0,0.0,50.713,937.148,31.2,2.07,55.747,994.488,39.88,1.32,57.34000000000003
1993,4.0,460.0,456.0,1118848803000.0,60.258,980.885,6451773.844,1872687.645,15.0,5.4,2.0,43.0,0.11,6.0,0.0,8.0,0.0,0.0,50.718999999999994,940.253,31.68,6.19,56.293,998.503,39.86,-1.81,58.25
1994,4.0,461.0,456.0,1118848803100.0,59.964,985.184,6451777.284,1872685.045,15.0,5.4,2.0,43.02,0.33,6.0,0.0,8.0,0.0,0.0,50.731,943.426,32.52,10.68,56.833,1002.4889999999999,39.67,-2.81,59.062999999999874
1995,4.0,462.0,456.0,1118848803200.0,59.629,989.49,6451780.751,1872682.4740000002,15.0,5.4,2.0,43.05,0.09,6.0,1.0,8.0,31.94,0.74,50.76,946.727,33.56,11.2,57.358999999999995,1006.432,39.5,-0.96,59.70500000000004
1996,4.0,463.0,456.0,1118848803300.0,59.265,993.803,6451784.237000001,1872679.927,15.0,5.4,2.0,42.98,-1.11,6.0,1.0,8.0,31.56,0.73,50.805,950.163,34.5,7.11,57.887,1010.363,39.49,1.03,60.200000000000045
