,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,yielding_pos_X,yielding_pos_Y,yielding_vel,yielding_acc,front_pos_X,front_pos_Y,front_vel,front_acc,front_gap
21946,36.0,619.0,384.0,1118847903900.0,68.249,578.761,6451462.089,1872951.7880000002,16.0,7.9,2.0,39.76,0.0,7.0,0.0,0.0,0.0,0.0,52.905,555.099,34.19,0.0,52.121,608.645,32.5,0.14,53.545999999999935
21947,36.0,620.0,384.0,1118847904000.0,68.131,582.736,6451465.131,1872949.226,16.0,7.9,2.0,39.76,0.0,7.0,0.0,0.0,0.0,0.0,52.912,558.5169999999999,34.19,0.08,52.104,611.8969999999999,32.5,-0.04,53.379999999999995
21948,36.0,621.0,384.0,1118847904100.0,68.014,586.712,6451468.1729999995,1872946.6630000002,16.0,7.9,2.0,39.76,0.0,7.0,0.0,0.0,0.0,0.0,52.92,561.937,34.2,0.14,52.085,615.146,32.5,0.0,53.208999999999946
21949,36.0,622.0,384.0,1118847904200.0,67.896,590.687,6451471.215,1872944.1,16.0,7.9,2.0,39.77,0.22,7.0,0.0,0.0,0.0,0.0,52.928000000000004,565.362,34.18,-0.5,52.068000000000005,618.3969999999999,32.5,-0.02,53.03499999999997
21950,36.0,623.0,384.0,1118847904300.0,67.778,594.665,6451474.257,1872941.5380000002,16.0,7.9,2.0,39.79,0.19,7.0,0.0,0.0,0.0,0.0,52.931999999999995,568.7869999999999,34.04,-2.06,52.051,621.6469999999999,32.5,0.0,52.860000000000014
21951,36.0,624.0,384.0,1118847904400.0,67.661,598.653,6451477.299,1872938.975,16.0,7.9,2.0,39.73,-1.05,7.0,0.0,0.0,0.0,0.0,52.941,572.192,33.74,-3.88,52.034,624.8969999999999,32.5,0.0,52.70499999999993
21952,36.0,625.0,384.0,1118847904500.0,67.567,602.637,6451480.342999999,1872936.378,16.0,7.9,2.0,39.49,-3.58,7.0,0.0,0.0,0.0,0.0,52.978,575.554,33.33,-4.73,52.018,628.1469999999999,32.5,0.0,52.59299999999996
21953,36.0,626.0,384.0,1118847904600.0,67.426,606.586,6451483.384,1872933.8480000002,16.0,7.9,2.0,39.0,-6.27,7.0,0.0,0.0,0.0,0.0,53.021,578.8580000000001,32.91,-3.87,52.001000000000005,631.3969999999999,32.5,0.0,52.538999999999874
21954,36.0,627.0,384.0,1118847904700.0,67.183,610.4630000000001,6451486.436000001,1872931.445,16.0,7.9,2.0,38.35,-7.25,7.0,0.0,0.0,0.0,0.0,53.093,582.119,32.62,-2.07,51.983999999999995,634.6469999999999,32.5,0.0,52.527999999999906
21955,36.0,628.0,384.0,1118847904800.0,66.925,614.258,6451489.433999999,1872929.11,16.0,7.9,2.0,37.67,-6.51,7.0,0.0,0.0,0.0,0.0,53.17,585.359,32.48,-0.51,51.967,637.8969999999999,32.5,0.0,52.5379999999999
21956,36.0,629.0,384.0,1118847904900.0,66.693,617.987,6451492.357000001,1872926.8069999998,16.0,7.9,2.0,37.05,-5.76,7.0,0.0,0.0,0.0,0.0,53.243,588.6,32.45,0.15,51.95,641.1469999999999,32.5,0.0,52.54699999999991
21957,36.0,630.0,384.0,1118847905000.0,66.527,621.658,6451495.217999999,1872924.471,16.0,7.9,2.0,36.5,-5.08,7.0,0.0,0.0,0.0,0.0,53.316,591.846,32.47,0.1,51.933,644.398,32.5,0.0,52.55200000000002
21958,36.0,631.0,384.0,1118847905100.0,66.39699999999999,625.274,6451498.005,1872922.1530000002,16.0,7.9,2.0,36.09,-3.69,7.0,0.0,0.0,0.0,0.0,53.388999999999996,595.0930000000001,32.48,0.18,51.916000000000004,647.648,32.5,0.0,52.55499999999995
21959,36.0,632.0,384.0,1118847905200.0,66.266,628.852,6451500.738,1872919.884,16.0,7.9,2.0,35.82,-1.63,7.0,0.0,0.0,0.0,0.0,53.461999999999996,598.342,32.5,0.17,51.898999999999994,650.926,32.24,-4.13,52.58400000000006
21960,36.0,633.0,384.0,1118847905300.0,66.13600000000001,632.414,6451503.489,1872917.5990000002,16.0,7.9,2.0,35.72,-0.05,7.0,0.0,48.0,0.0,0.0,53.535,601.601,32.43,-1.15,51.882,654.1489999999999,31.65,-7.72,52.54799999999989
21961,36.0,634.0,384.0,1118847905400.0,66.006,635.9830000000001,6451506.239,1872915.314,16.0,7.9,2.0,35.72,0.2,7.0,0.0,48.0,0.0,0.0,53.637,604.8530000000001,32.19,-3.46,51.865,657.255,31.23,-3.7,52.40199999999993
21962,36.0,635.0,384.0,1118847905500.0,65.875,639.558,6451508.99,1872913.029,16.0,7.9,2.0,35.73,0.0,7.0,0.0,48.0,0.0,0.0,53.683,608.062,31.83,-4.47,51.854,660.316,31.23,3.7,52.25400000000002
21963,36.0,636.0,384.0,1118847905600.0,65.745,643.131,6451511.74,1872910.744,16.0,7.9,2.0,35.73,0.0,7.0,0.0,48.0,0.0,0.0,53.615,611.2090000000001,31.53,-2.16,51.867,663.422,31.65,7.73,52.212999999999965
21964,36.0,637.0,384.0,1118847905700.0,65.61399999999999,646.705,6451514.491,1872908.459,16.0,7.9,2.0,35.73,0.0,7.0,0.0,48.0,0.0,0.0,53.501999999999995,614.3240000000001,31.53,2.13,51.88,666.645,32.25,4.14,52.32099999999991
21965,36.0,638.0,384.0,1118847905800.0,65.484,650.278,6451517.241,1872906.174,16.0,7.9,2.0,35.74,0.0,7.0,0.0,48.0,0.0,0.0,53.434,617.47,31.82,4.46,51.893,669.923,32.5,0.0,52.452999999999975
21966,36.0,639.0,384.0,1118847905900.0,65.354,653.852,6451519.992000001,1872903.889,16.0,7.9,2.0,35.74,0.0,7.0,0.0,48.0,0.0,0.0,53.48,620.679,32.19,3.48,51.906000000000006,673.174,32.5,-0.02,52.495000000000005
21967,36.0,640.0,384.0,1118847906000.0,65.22399999999999,657.425,6451522.742000001,1872901.604,16.0,7.9,2.0,35.74,0.0,6.0,0.0,0.0,0.0,0.0,53.581,623.93,32.43,1.18,51.918,676.424,32.5,-0.02,52.49400000000003
21968,36.0,641.0,384.0,1118847906100.0,65.093,660.9989999999999,6451525.493,1872899.3190000001,16.0,7.9,2.0,35.74,0.0,6.0,0.0,0.0,0.0,0.0,53.653999999999996,627.187,32.52,0.19,51.931000000000004,679.673,32.5,0.0,52.48599999999999
21969,36.0,642.0,384.0,1118847906200.0,64.96300000000001,664.607,6451528.243,1872897.034,16.0,7.9,2.0,35.41,-5.16,6.0,0.0,0.0,0.0,0.0,53.727,630.443,32.53,-0.03,51.943999999999996,682.923,32.5,0.02,52.48000000000002
21970,36.0,643.0,384.0,1118847906300.0,64.832,668.1469999999999,6451530.994,1872894.749,16.0,7.9,2.0,34.67,-9.64,6.0,0.0,0.0,0.0,0.0,53.801,633.7090000000001,32.38,-2.25,51.957,686.173,32.5,0.04,52.46399999999994
21971,36.0,644.0,384.0,1118847906400.0,64.703,671.54,6451533.744,1872892.4640000002,16.0,7.9,2.0,34.15,-4.54,6.0,0.0,0.0,0.0,0.0,53.887,636.964,31.91,-6.72,51.97,689.423,32.51,0.04,52.458999999999946
21972,36.0,645.0,384.0,1118847906500.0,64.589,674.878,6451536.494,1872890.179,16.0,7.9,2.0,34.16,4.77,6.0,0.0,0.0,0.0,0.0,53.966,640.1469999999999,31.09,-10.43,51.983000000000004,692.675,32.5,-0.08,52.52800000000002
21973,36.0,646.0,384.0,1118847906600.0,64.491,678.2760000000001,6451539.245,1872887.894,16.0,7.9,2.0,34.68,9.45,6.0,0.0,0.0,0.0,0.0,53.971000000000004,643.198,30.16,-9.26,51.996,695.927,32.48,-0.4,52.72900000000004
21974,36.0,647.0,384.0,1118847906700.0,64.396,681.822,6451541.998,1872885.6030000001,16.0,7.9,2.0,35.35,4.0,6.0,0.0,0.0,0.0,0.0,53.908,646.131,29.56,-3.4,52.00899999999999,699.175,32.42,-0.82,53.04399999999998
21975,36.0,648.0,384.0,1118847906800.0,64.29899999999999,685.426,6451544.748,1872883.3180000002,16.0,7.9,2.0,35.5,-2.36,6.0,0.0,0.0,0.0,0.0,53.83,649.033,29.46,2.06,52.019,702.414,32.33,-1.04,53.38099999999997
21976,36.0,649.0,384.0,1118847906900.0,64.186,688.9680000000001,6451547.4860000005,1872881.064,16.0,7.9,2.0,35.24,-2.92,6.0,0.0,0.0,0.0,0.0,53.77,651.975,29.68,3.45,52.025,705.6410000000001,32.23,-0.86,53.666000000000054
21977,36.0,650.0,384.0,1118847907000.0,64.054,692.4739999999999,6451550.207,1872878.851,16.0,7.9,2.0,34.99,-2.34,6.0,0.0,0.0,0.0,0.0,53.731,654.971,29.93,1.6,52.028999999999996,708.857,32.17,-0.44,53.88599999999997
21978,36.0,651.0,384.0,1118847907100.0,63.907,695.954,6451552.914,1872876.67,16.0,7.9,2.0,34.82,-1.14,6.0,0.0,0.0,0.0,0.0,53.684,657.985,30.02,-0.1,52.031000000000006,712.069,32.14,-0.09,54.083999999999946
21979,36.0,652.0,384.0,1118847907200.0,63.758,699.423,6451555.619,1872874.494,16.0,7.9,2.0,34.74,-0.21,6.0,0.0,0.0,0.0,0.0,53.638000000000005,660.988,30.01,-0.25,52.036,715.2819999999999,32.14,0.05,54.29399999999987
21980,36.0,653.0,384.0,1118847907300.0,63.611000000000004,702.8939999999999,6451558.3270000005,1872872.312,16.0,7.9,2.0,34.73,0.1,6.0,0.0,0.0,0.0,0.0,53.592,663.9860000000001,29.99,0.0,52.038999999999994,718.4960000000001,32.14,0.05,54.50999999999999
21981,36.0,654.0,384.0,1118847907400.0,63.463,706.368,6451561.035,1872870.131,16.0,7.9,2.0,34.74,0.06,6.0,0.0,0.0,0.0,0.0,53.54600000000001,667.0139999999999,29.73,-4.24,52.042,721.711,32.15,0.0,54.697000000000116
21982,36.0,655.0,384.0,1118847907500.0,63.317,709.842,6451563.742000001,1872867.949,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.498999999999995,669.9860000000001,29.12,-7.96,52.04600000000001,724.925,32.15,0.0,54.93899999999985
21983,36.0,656.0,384.0,1118847907600.0,63.17,713.317,6451566.45,1872865.767,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.452,672.837,28.69,-3.82,52.049,728.14,32.14,-0.03,55.303
21984,36.0,657.0,384.0,1118847907700.0,63.023,716.791,6451569.158,1872863.585,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.428999999999995,675.6419999999999,28.69,3.83,52.053000000000004,731.3539999999999,32.14,0.0,55.71199999999999
21985,36.0,658.0,384.0,1118847907800.0,62.876000000000005,720.265,6451571.865,1872861.404,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.41,678.493,29.12,7.98,52.056999999999995,734.568,32.14,0.03,56.07499999999993
21986,36.0,659.0,384.0,1118847907900.0,62.729,723.7389999999999,6451574.573,1872859.2219999998,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.391000000000005,681.465,29.74,4.26,52.06,737.783,32.15,0.0,56.317999999999984
21987,36.0,660.0,384.0,1118847908000.0,62.583,727.2130000000001,6451577.281,1872857.04,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.372,684.4939999999999,30.0,0.0,52.06399999999999,740.997,32.15,0.0,56.50300000000004
21988,36.0,661.0,384.0,1118847908100.0,62.43600000000001,730.688,6451579.988,1872854.8590000002,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.353,687.4939999999999,30.0,0.0,52.067,744.212,32.14,-0.03,56.718000000000075
21989,36.0,662.0,384.0,1118847908200.0,62.288999999999994,734.1619999999999,6451582.696,1872852.677,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.333999999999996,690.4939999999999,30.0,0.0,52.071000000000005,747.426,32.14,0.0,56.93200000000013
21990,36.0,663.0,384.0,1118847908300.0,62.141999999999996,737.6360000000001,6451585.404,1872850.495,16.0,7.9,2.0,34.74,0.0,6.0,0.0,0.0,0.0,0.0,53.315,693.4939999999999,30.0,0.0,52.075,750.64,32.14,0.0,57.14600000000007
21991,36.0,664.0,384.0,1118847908400.0,61.995,741.1080000000001,6451588.1110000005,1872848.314,16.0,7.9,2.0,34.76,0.33,6.0,0.0,0.0,0.0,0.0,53.29600000000001,696.4939999999999,30.0,0.0,52.078,753.852,32.16,0.36,57.35800000000006
21992,36.0,665.0,384.0,1118847908500.0,61.848,744.59,6451590.819,1872846.132,16.0,7.9,2.0,34.75,-0.32,6.0,0.0,0.0,0.0,0.0,53.277,699.4939999999999,30.0,0.0,52.082,757.072,32.18,0.13,57.57800000000009
21993,36.0,666.0,384.0,1118847908600.0,61.701,748.086,6451593.527000001,1872843.95,16.0,7.9,2.0,34.5,-3.92,6.0,0.0,0.0,0.0,0.0,53.258,702.4939999999999,30.0,0.0,52.085,760.306,32.04,-2.29,57.812000000000126
21994,36.0,667.0,384.0,1118847908700.0,61.568999999999996,751.553,6451596.252,1872841.7340000002,16.0,7.9,2.0,33.81,-9.57,6.0,0.0,0.0,0.0,0.0,53.239,705.4939999999999,30.0,0.0,52.096000000000004,763.525,31.59,-6.43,58.03100000000006
21995,36.0,668.0,384.0,1118847908800.0,61.483999999999995,754.885,6451598.84,1872839.575,16.0,7.9,2.0,32.67,-11.2,6.0,0.0,0.0,0.0,0.0,53.221000000000004,708.493,30.0,0.0,52.123000000000005,766.674,30.83,-9.53,58.180999999999926
21996,36.0,669.0,384.0,1118847908900.0,61.353,758.087,6451601.322000001,1872837.5690000001,16.0,7.9,2.0,31.34,-11.2,6.0,0.0,0.0,0.0,0.0,53.202,711.493,30.0,0.0,52.07899999999999,769.703,29.99,-8.23,58.20999999999992
21997,36.0,670.0,384.0,1118847909000.0,61.196000000000005,761.1439999999999,6451603.706,1872835.685,16.0,7.9,2.0,30.3,-7.9,6.0,0.0,0.0,0.0,0.0,53.183,714.493,30.0,0.0,52.003,772.6239999999999,29.48,-2.5,58.13099999999986
21998,36.0,671.0,384.0,1118847909100.0,61.107,764.092,6451605.951,1872833.833,16.0,7.9,2.0,29.82,-1.49,6.0,0.0,0.0,0.0,0.0,53.163999999999994,717.493,30.0,0.0,51.951,775.5169999999999,29.54,3.83,58.02399999999989
21999,36.0,672.0,384.0,1118847909200.0,61.09,767.0419999999999,6451608.177,1872831.9019999998,16.0,7.9,2.0,29.78,1.8,6.0,0.0,0.0,0.0,0.0,53.145,720.493,30.0,0.0,51.913999999999994,778.4630000000001,30.06,7.53,57.97000000000003
22000,36.0,673.0,384.0,1118847909300.0,61.077,770.029,6451610.459,1872829.915,16.0,7.9,2.0,29.92,1.47,6.0,0.0,0.0,0.0,0.0,53.126000000000005,723.493,30.0,0.0,51.896,781.4989999999999,30.84,8.37,58.00599999999986
22001,36.0,674.0,384.0,1118847909400.0,61.058,773.039,6451612.726,1872827.95,16.0,7.9,2.0,30.02,0.05,6.0,0.0,0.0,0.0,0.0,53.107,726.493,30.0,0.0,51.876000000000005,784.6260000000001,31.68,8.25,58.13300000000004
22002,36.0,675.0,384.0,1118847909500.0,61.038999999999994,776.044,6451614.993,1872825.985,16.0,7.9,2.0,30.01,-0.23,6.0,0.0,0.0,0.0,0.0,53.088,729.493,30.0,0.0,51.854,787.835,32.51,8.34,58.341999999999985
22003,36.0,676.0,384.0,1118847909600.0,61.02,779.0419999999999,6451617.26,1872824.02,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,53.07,732.493,30.0,0.0,51.835,791.127,33.33,8.25,58.6339999999999
22004,36.0,677.0,384.0,1118847909700.0,61.001000000000005,782.0419999999999,6451619.527000001,1872822.055,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,53.051,735.493,30.0,0.0,51.815,794.5110000000001,34.08,6.91,59.01800000000003
22005,36.0,678.0,384.0,1118847909800.0,60.982,785.0419999999999,6451621.794,1872820.09,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,53.032,738.493,30.0,0.0,51.809,797.967,34.65,4.76,59.47399999999993
22006,36.0,679.0,384.0,1118847909900.0,60.964,788.0419999999999,6451624.06,1872818.125,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,53.013000000000005,741.493,30.0,0.0,51.787,801.472,35.02,2.39,59.97899999999993
22007,36.0,680.0,384.0,1118847910000.0,60.945,791.0419999999999,6451626.3270000005,1872816.16,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.994,744.493,30.0,0.0,51.765,805.0010000000001,35.15,0.25,60.50800000000004
22008,36.0,681.0,384.0,1118847910100.0,60.926,794.0419999999999,6451628.594,1872814.195,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.975,747.493,30.0,0.0,51.742,808.523,35.15,-0.51,61.02999999999997
22009,36.0,682.0,384.0,1118847910200.0,60.908,797.0419999999999,6451630.8610000005,1872812.229,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.956,750.493,30.0,0.0,51.718,812.0319999999999,35.14,0.0,61.538999999999874
22010,36.0,683.0,384.0,1118847910300.0,60.888999999999996,800.0419999999999,6451633.128,1872810.264,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.937,753.493,30.0,0.0,51.692,815.539,35.2,1.21,62.045999999999935
22011,36.0,684.0,384.0,1118847910400.0,60.87,803.0419999999999,6451635.395,1872808.299,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.918,756.492,30.0,0.0,51.658,819.062,35.33,1.69,62.57000000000005
22012,36.0,685.0,384.0,1118847910500.0,60.851000000000006,806.0419999999999,6451637.6620000005,1872806.334,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.898999999999994,759.492,30.0,0.0,51.619,822.6089999999999,35.44,0.69,63.11699999999996
22013,36.0,686.0,384.0,1118847910600.0,60.832,809.0419999999999,6451639.929,1872804.369,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.88,762.492,30.0,0.0,51.558,826.164,35.46,-0.4,63.672000000000025
22014,36.0,687.0,384.0,1118847910700.0,60.813,812.0419999999999,6451642.195,1872802.404,16.0,7.9,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,52.861000000000004,765.492,30.0,0.0,51.475,829.709,35.44,-0.39,64.21699999999998
22015,36.0,688.0,384.0,1118847910800.0,60.794,815.039,6451644.462,1872800.439,16.0,7.9,2.0,30.03,0.51,6.0,0.0,0.0,0.0,0.0,52.842,768.492,30.0,0.0,51.38399999999999,833.245,35.45,0.56,64.75300000000004
22016,36.0,689.0,384.0,1118847910900.0,60.775,818.0419999999999,6451646.728999999,1872798.4740000002,16.0,7.9,2.0,30.1,0.89,6.0,0.0,0.0,0.0,0.0,52.823,771.492,30.0,0.0,51.301,836.789,35.51,1.0,65.29700000000003
22017,36.0,690.0,384.0,1118847911000.0,60.756,821.06,6451648.996,1872796.509,16.0,7.9,2.0,30.14,0.33,6.0,0.0,0.0,0.0,0.0,52.803999999999995,774.492,30.0,0.0,51.243,840.3510000000001,35.56,0.14,65.85900000000015
22018,36.0,691.0,384.0,1118847911100.0,60.733999999999995,824.078,6451651.262999999,1872794.544,16.0,7.9,2.0,30.16,-0.11,6.0,0.0,0.0,0.0,0.0,52.785,777.492,30.0,0.0,51.195,843.9169999999999,35.5,-1.31,66.42499999999995
22019,36.0,692.0,384.0,1118847911200.0,60.717,827.091,6451653.521000001,1872792.581,16.0,7.9,2.0,30.21,0.58,6.0,0.0,0.0,0.0,0.0,52.766999999999996,780.4910000000001,30.0,0.0,51.13399999999999,847.466,35.35,-2.06,66.97499999999991
22020,36.0,693.0,384.0,1118847911300.0,60.695,830.102,6451655.788,1872790.616,16.0,7.9,2.0,30.36,2.51,6.0,0.0,0.0,0.0,0.0,52.748000000000005,783.4910000000001,30.0,0.03,51.066,850.988,35.17,-1.68,67.49699999999996
22021,36.0,694.0,384.0,1118847911400.0,60.643,833.1419999999999,6451658.11,1872788.6430000002,16.0,7.9,2.0,30.66,3.71,6.0,0.0,0.0,0.0,0.0,52.729,786.4910000000001,30.0,0.0,50.992,854.4910000000001,35.04,-0.8,68.0
22022,36.0,695.0,384.0,1118847911500.0,60.574,836.2330000000001,6451660.47,1872786.659,16.0,7.9,2.0,30.96,2.63,6.0,0.0,0.0,0.0,0.0,52.71,789.492,30.0,0.0,50.917,857.9860000000001,34.99,-0.14,68.49400000000014
22023,36.0,696.0,384.0,1118847911600.0,60.48,839.355,6451662.887,1872784.657,16.0,7.9,2.0,31.11,0.5,6.0,0.0,0.0,0.0,0.0,52.691,792.492,30.0,-0.02,50.843,861.4830000000001,34.98,0.08,68.9910000000001
22024,36.0,697.0,384.0,1118847911700.0,60.37,842.4789999999999,6451665.311000001,1872782.6719999998,16.0,7.9,2.0,31.1,-1.01,6.0,0.0,0.0,0.0,0.0,52.672,795.492,30.0,-0.02,50.769,864.982,34.99,0.04,69.49000000000001
22025,36.0,698.0,384.0,1118847911800.0,60.236999999999995,845.5830000000001,6451667.722999999,1872780.727,16.0,7.9,2.0,31.03,-0.71,6.0,0.0,0.0,0.0,0.0,52.653,798.492,30.0,0.0,50.696000000000005,868.482,34.99,0.0,69.99000000000001
22026,36.0,699.0,384.0,1118847911900.0,60.093,848.673,6451670.134,1872778.7980000002,16.0,7.9,2.0,31.03,0.71,6.0,0.0,0.0,0.0,0.0,52.635,801.4910000000001,30.0,0.0,50.622,871.982,34.98,-0.17,70.49099999999987
22027,36.0,700.0,384.0,1118847912000.0,59.96,851.7769999999999,6451672.546,1872776.8530000001,16.0,7.9,2.0,31.1,1.09,6.0,0.0,0.0,0.0,0.0,52.61600000000001,804.4910000000001,30.0,0.0,50.548,875.485,34.92,-0.99,70.99399999999991
22028,36.0,701.0,384.0,1118847912100.0,59.852,854.9010000000001,6451674.967999999,1872774.866,16.0,7.9,2.0,31.12,-0.43,6.0,0.0,0.0,0.0,0.0,52.597,807.4910000000001,30.0,0.0,50.473,878.9760000000001,34.78,-1.79,71.48500000000001
22029,36.0,702.0,384.0,1118847912200.0,59.75899999999999,858.0260000000001,6451677.385,1872772.864,16.0,7.9,2.0,30.96,-2.71,6.0,0.0,0.0,0.0,0.0,52.578,810.4910000000001,30.0,0.0,50.372,882.45,34.59,-2.3,71.95899999999995
22030,36.0,703.0,384.0,1118847912300.0,59.67100000000001,861.118,6451679.7639999995,1872770.889,16.0,7.9,2.0,30.66,-3.87,6.0,0.0,0.0,0.0,0.0,52.559,813.49,30.01,0.19,50.428999999999995,885.8969999999999,34.35,-2.36,72.40699999999993
22031,36.0,704.0,384.0,1118847912400.0,59.596000000000004,864.16,6451682.095,1872768.938,16.0,7.9,2.0,30.32,-3.13,6.0,0.0,0.0,0.0,0.0,52.54,816.488,30.06,0.76,50.597,889.317,34.15,-1.81,72.82899999999995
22032,36.0,705.0,384.0,1118847912500.0,59.533,867.1669999999999,6451684.387999999,1872767.005,16.0,7.9,2.0,30.07,-1.75,6.0,0.0,0.0,0.0,0.0,52.521,819.487,30.24,2.47,50.824,892.712,34.07,-0.17,73.22500000000002
22033,36.0,706.0,384.0,1118847912600.0,59.471000000000004,870.1560000000001,6451686.675,1872765.075,16.0,7.9,2.0,29.97,-0.33,6.0,0.0,0.0,0.0,0.0,52.501000000000005,822.5010000000001,30.67,5.86,50.943999999999996,896.1,34.19,2.53,73.59899999999993
22034,36.0,707.0,384.0,1118847912700.0,59.408,873.135,6451688.969,1872763.142,16.0,7.9,2.0,30.06,1.95,6.0,0.0,0.0,0.0,0.0,52.438,825.572,31.45,9.71,50.965,899.523,34.48,3.77,73.95100000000002
22035,36.0,708.0,384.0,1118847912800.0,59.345,876.127,6451691.24,1872761.227,16.0,7.9,2.0,30.46,5.71,6.0,0.0,0.0,0.0,0.0,52.396,828.7560000000001,32.48,11.2,50.898999999999994,902.9939999999999,34.78,2.72,74.23799999999983
22036,36.0,709.0,384.0,1118847912900.0,59.239,879.18,6451693.597999999,1872759.294,16.0,7.9,2.0,31.18,9.0,6.0,0.0,0.0,0.0,0.0,52.397,832.07,33.51,9.58,50.93,906.498,34.97,0.82,74.428
22037,36.0,710.0,384.0,1118847913000.0,59.176,882.3439999999999,6451696.002,1872757.264,16.0,7.9,2.0,32.01,8.54,6.0,0.0,0.0,0.0,0.0,52.401,835.502,34.19,4.39,50.938,910.007,35.01,-0.17,74.505
